ORIG_FID,Width,Length,Orient,Area,Elong,Bed,Topo,Y/N,rf_bedform_pred,xgb_bedform_pred,ens_bedform_pred
16631,87.83325542,288.471934,18.78898545,17281.72753,3.284313358,0,1,0,0,0,0
16650,267.0381179,1684.232917,32.48459212,316056.3652,6.30708803,0,1,0,1,1,1
16680,130.2572075,856.0315186,4.692565955,93815.19215,6.571855293,0,1,1,1,1,1
16688,77.08441656,164.0652183,21.03623779,8445.628182,2.128383733,0,1,0,0,0,0
16704,77.94062552,256.1986723,11.25056857,17905.20748,3.287100541,0,1,0,0,0,0
16719,89.22955649,319.1598369,25.59375554,21803.80491,3.576839888,0,1,1,1,0,0
16860,85.91639629,338.8340972,35.50867204,20427.26114,3.94376524,0,1,1,1,0,0
16873,56.84879251,2237.598441,8.582639917,109210.4832,39.36052715,0,1,1,1,1,1
16874,28.71840658,468.8580587,89.4949521,9640.740002,16.32604711,0,1,0,0,1,0
16948,244.1343344,1547.814876,20.84226457,318140.5094,6.340013091,0,1,0,1,1,1
16991,118.8000995,382.603867,11.42872717,34101.68756,3.220568573,0,1,0,0,0,0
17046,287.517187,896.7806061,55.39430031,169345.2368,3.119050431,0,1,0,1,1,1
17063,75.69404186,563.8241154,79.78032898,26056.59724,7.448725177,0,1,0,1,1,1
17092,102.2898838,334.8531884,25.88127394,23428.27222,3.273570913,0,1,1,0,0,0
17137,82.08330662,192.6466597,130.0755575,12327.79111,2.346965146,0,1,0,0,0,0
17248,212.0324099,1487.46865,39.57172656,215355.4074,7.015289082,0,1,1,1,1,1
17263,41.5307524,1208.635341,39.11424447,31073.00014,29.10217781,0,1,0,1,1,1
17288,74.59735782,240.1577327,9.272648704,13955.22939,3.21938658,0,1,0,0,0,0
17370,54.3466434,1598.586608,8.631638491,62162.01827,29.4146337,0,1,1,1,1,1
17380,74.66857773,177.7435067,29.70829555,10479.36894,2.380432467,0,1,0,0,0,0
17398,57.8496101,211.9239489,6.668437662,8851.849922,3.663360021,0,1,0,0,0,0
17409,151.5287879,2227.453511,10.23709279,246954.6584,14.69987018,0,1,1,1,1,1
17413,89.22114735,358.373939,10.32540249,22045.44986,4.016692787,0,1,0,1,0,0
17444,98.47206038,934.5524893,33.04487071,76054.86403,9.490534531,0,1,1,1,1,1
17485,136.5769897,1071.927323,38.1821553,109735.6673,7.848520639,0,1,1,1,1,1
17585,112.6911682,1511.298932,9.590225148,138178.8768,13.41097937,0,1,1,1,1,1
17691,50.94554535,389.0206354,66.28001237,11392.26475,7.636008856,0,1,0,0,1,0
17739,180.1375884,2235.404056,8.043914693,268084.835,12.40942591,0,1,1,1,1,1
17880,124.5108337,279.9460868,115.3339501,27144.12508,2.248367298,0,1,0,0,0,0
17924,86.65941667,238.8797368,166.2926838,17083.65218,2.75653525,0,1,0,0,0,0
17967,135.3142985,2169.419022,9.075348756,192066.3807,16.03244481,0,1,1,1,1,1
18262,70.06530016,193.0373794,41.27126501,8999.504092,2.755106721,0,1,0,0,0,0
18333,188.2837624,1773.78468,9.21703021,234679.6199,9.420805366,0,1,1,1,1,1
18366,157.7389047,468.6006118,25.38238832,52466.71913,2.970735803,0,1,0,0,0,0
18521,235.3745601,1423.543648,8.877535426,267816.1755,6.047992815,0,1,1,1,1,1
18700,164.7396116,1112.065782,9.414264006,124174.0956,6.750445571,0,1,1,1,1,1
18867,75.27103086,853.8423038,7.819789717,54844.43161,11.34357128,0,1,1,1,1,1
18877,111.6804333,998.5430166,40.2863536,88362.59372,8.941073986,0,1,1,1,1,1
18961,120.1596876,279.877338,15.08237257,23954.08739,2.329211598,0,1,0,0,0,0
18980,423.9425371,569.3812029,46.38835031,189149.3727,1.343062215,0,1,0,0,0,0
19107,81.2282773,244.7543887,8.267246813,14390.828,3.013167296,0,1,0,0,0,0
19299,129.8666059,354.7560836,13.51691021,28904.45093,2.731695967,0,1,0,0,0,0
19310,130.6128831,477.335595,16.38116566,52180.61298,3.654582792,0,1,0,1,0,0
19377,103.2147267,382.5001469,167.5394183,21375.71161,3.705867943,0,1,0,0,0,0
19408,384.1055191,2510.271802,25.30963483,686997.8065,6.535370301,0,1,0,1,1,1
19419,141.5780794,353.756537,151.3991971,35529.9008,2.498667439,0,1,0,0,0,0
19471,82.92970417,626.4661547,6.896406437,40554.59165,7.554182919,0,1,1,1,1,1
19500,63.26871172,216.8275465,19.18996527,12258.09614,3.42708964,0,1,0,0,0,0
19629,68.52498331,399.8815732,34.62976418,20456.90228,5.835558856,0,1,1,0,1,0
19650,79.65995682,421.4489268,76.55495547,21009.87766,5.290599488,0,1,0,0,1,0
19856,112.2133629,382.3600067,104.3548001,29248.30748,3.407437376,0,1,0,1,0,0
19949,86.66978529,279.2675734,71.30205077,17318.01048,3.222202206,0,1,0,0,0,0
19961,103.2331187,2092.682964,40.37169335,183423.3842,20.27143024,0,1,1,1,1,1
19980,77.61473933,177.8257162,17.46615944,8318.322198,2.291133331,0,1,0,0,0,0
19984,208.8795951,1603.933837,11.46249748,238606.8618,7.678748303,0,1,1,1,1,1
20098,125.2523994,2664.293752,37.71219524,299609.7188,21.27139891,0,1,1,1,1,1
20204,137.4296915,1172.88543,43.74794209,118932.593,8.534439806,0,1,1,1,1,1
20211,92.03876542,627.7656499,18.24345645,49701.12961,6.820665695,0,1,1,1,1,1
20229,27.73760184,600.2986513,51.29979686,11375.24768,21.64205308,0,1,0,0,1,0
20310,61.13751063,202.8060374,35.59781279,9606.241024,3.317211239,0,1,1,0,0,0
20356,99.05169706,245.0619457,85.13135186,18418.6882,2.474081242,0,1,0,0,0,0
20381,73.38252357,198.4998763,10.40085384,9754.225295,2.705002044,0,1,0,0,0,0
20398,63.54722981,189.7064277,49.40427183,8041.756037,2.985282416,0,1,1,0,0,0
20502,92.40581493,644.2946437,50.5894747,41719.76589,6.972446963,0,1,0,1,1,1
20591,93.48724007,210.2146494,70.34722336,13631.96406,2.248591886,0,1,0,0,0,0
20599,216.6292795,1312.087125,22.44237293,194190.1794,6.056831873,0,1,1,1,1,1
20725,72.29032828,325.3510933,98.25452983,18402.2484,4.500617179,0,1,0,0,0,0
20893,207.0297816,1344.861889,35.04276462,229856.887,6.495982742,0,1,1,1,1,1
20902,141.5444944,666.1578316,40.17632552,75524.4294,4.706349295,0,1,0,1,1,1
20938,182.7020389,1210.0255,179.8523982,162135.4448,6.622944696,0,1,0,1,1,1
20946,111.8306233,1328.968497,10.78540865,111274.7216,11.88376188,0,1,1,1,1,1
20965,71.2344038,360.4644279,5.089984236,20917.68999,5.060257525,0,1,1,0,1,0
21018,63.87385674,550.7046505,13.04611989,21389.30192,8.62175354,0,1,0,1,1,1
21046,61.36701797,179.834152,171.5053884,8468.469617,2.930469133,0,1,0,0,0,0
21055,305.2650864,1488.965211,10.76861791,280248.6291,4.877613843,0,1,0,1,1,1
21097,284.0455642,1786.931394,8.333305223,311268.8505,6.291002639,0,1,0,1,1,1
21189,103.4388659,185.5606215,55.49383754,12296.75597,1.793915854,0,1,0,0,0,0
21210,35.78789774,336.0928491,156.1753933,9496.448263,9.391243137,0,1,0,0,1,0
21215,56.97768877,265.090995,110.1405707,10120.72258,4.652540332,0,1,0,0,0,0
21273,103.3794721,981.7564182,16.87615677,92665.30635,9.496628281,0,1,1,1,1,1
21277,295.4525484,1354.038239,43.15111981,260512.2741,4.582929631,0,1,0,1,1,1
21327,205.7933936,1151.680854,8.249612646,146107.2443,5.596296528,0,1,0,1,1,1
21450,62.05400555,163.3568631,16.94156054,8083.369896,2.632495061,0,1,0,0,0,0
21485,101.4270743,443.4647337,3.904264418,32260.90817,4.372252053,0,1,0,1,0,0
21493,130.1844201,288.3118224,65.76597641,28378.4271,2.214641523,0,1,0,0,0,0
21590,95.30895608,986.4898766,36.88469001,71439.94569,10.35044257,0,1,1,1,1,1
21605,132.2986466,578.9932956,49.14942421,62886.58365,4.376411327,0,1,1,1,0,1
21643,195.8234561,533.589374,36.88499768,62793.26486,2.724849129,0,1,0,0,0,0
21672,131.6173887,241.1967406,163.2353521,20820.02445,1.832559839,0,1,0,0,0,0
21745,111.4183241,204.3903573,88.84905601,16186.12464,1.834441139,0,1,0,0,0,0
21827,159.9486737,429.7031751,7.962342473,44127.47906,2.686506647,0,1,0,0,0,0
21907,273.4875604,2511.869353,2.222127821,560071.5527,9.184583568,0,1,1,1,1,1
22045,95.3540396,206.1704925,25.21262163,15489.4978,2.162157926,0,1,0,0,0,0
22046,188.5549321,469.6275724,12.23488822,63157.67466,2.490667134,0,1,0,0,0,0
22113,188.6154864,794.9048564,3.658231097,95470.23002,4.214419885,0,1,0,1,1,1
22174,55.58712399,323.8268919,50.7572039,11667.55614,5.825573778,0,1,0,0,1,0
22183,200.1498741,1332.824511,15.87490627,192568.2496,6.659132401,0,1,0,1,1,1
22207,94.34130361,155.9278774,56.41124782,8232.978066,1.65280605,0,1,0,0,0,0
22219,307.0000676,1263.767025,12.48939071,250385.7056,4.116504061,0,1,0,1,1,1
22269,80.98032112,175.644089,8.40887885,10483.85731,2.168972493,0,1,0,0,0,0
22300,129.6263765,1052.70849,5.979749704,115645.3954,8.121097871,0,1,1,1,1,1
22372,211.1471705,502.5219848,174.9310146,65272.47693,2.379960781,0,1,0,0,0,0
22511,232.2652488,978.6459137,39.51858268,134583.7702,4.213484018,0,1,1,1,1,1
22560,61.22419358,490.8676131,53.00305147,19497.21972,8.017543138,0,1,0,0,1,0
22638,127.3812783,940.3144912,42.66893509,91871.20987,7.381889268,0,1,1,1,1,1
22680,390.4418962,1871.240206,5.598453574,406181.8183,4.792621449,0,1,0,1,1,1
22727,68.05461487,557.3766628,2.213061475,28715.4319,8.19013764,0,1,0,1,1,1
22738,79.40607468,178.7789821,45.62940407,10215.78795,2.251452208,0,1,0,0,0,0
22743,69.26148974,568.2994133,38.16821999,27420.689,8.205128354,0,1,1,1,1,1
22758,226.2379035,2306.31979,8.077347603,418293.6264,10.19422367,0,1,1,1,1,1
22778,185.8599273,1602.986667,26.14969201,254558.4778,8.624702968,0,1,1,1,1,1
22888,71.60404797,178.4575256,3.404498794,9960.389214,2.492282639,0,1,0,0,0,0
22929,84.92453728,226.8304694,2.639345749,15216.66431,2.670965032,0,1,0,0,0,0
22930,59.38454047,307.6659933,41.64648249,14658.05933,5.180910568,0,1,1,0,0,0
23001,84.04049256,677.333702,43.12357538,48827.9908,8.059611283,0,1,1,1,1,1
23130,76.07914035,227.0336881,8.600909785,12927.58534,2.984177885,0,1,0,0,0,0
23136,212.0499019,1722.345507,12.6929819,308846.0325,8.122359365,0,1,0,1,1,1
23184,72.58704187,207.3689022,49.01835618,9225.121996,2.856830873,0,1,0,0,0,0
23232,129.7689323,865.3871974,6.383675058,90277.62577,6.668677794,0,1,1,1,1,1
23254,184.1883585,1101.041672,4.195025462,139526.1624,5.977802731,0,1,0,1,1,1
23283,79.56527775,186.1508155,34.14370532,9558.478165,2.339598638,0,1,0,0,0,0
23328,157.7512807,291.6727774,48.57031405,36127.66989,1.848940789,0,1,0,0,0,0
23370,209.2221984,961.6118954,16.52881358,150354.6817,4.596127479,0,1,0,1,1,1
23431,73.97340201,926.5152636,8.645206062,50004.6559,12.52497842,0,1,1,1,1,1
23433,160.2136223,1261.699877,5.659926332,152566.4654,7.875109863,0,1,1,1,1,1
23544,112.7827185,288.5732442,31.81119971,22369.80498,2.558665442,0,1,0,0,0,0
23716,96.32021148,232.5333819,25.3511203,15711.25852,2.414170176,0,1,0,0,0,0
23735,149.62008,292.8596529,34.545777,29893.85639,1.957355276,0,1,0,0,0,0
23741,128.3284785,358.6096719,36.24409079,32072.71226,2.794466795,0,1,0,0,0,0
23763,121.2200109,275.7618741,47.227853,27502.81095,2.27488739,0,1,0,0,0,0
23764,66.79184777,659.3448026,11.12310135,36764.74066,9.871635905,0,1,1,1,1,1
23817,81.19330638,428.9108318,175.2685557,26953.95334,5.282588564,0,1,0,1,1,1
23881,74.72872395,358.6382584,65.64363948,15752.2478,4.799202227,0,1,0,0,0,0
23950,125.9230452,145.4899403,17.5795937,13094.46488,1.155387722,0,1,0,0,0,0
23996,158.8215904,663.73788,33.18730949,72192.07867,4.179141376,0,1,0,1,1,1
24067,49.82523424,589.8616555,7.337551492,21424.01908,11.8386128,0,1,1,1,1,1
24118,216.3870319,378.8905359,30.02831834,67892.54417,1.75098541,0,1,0,0,0,0
24125,203.5960403,1339.437139,179.5429936,185683.6234,6.578895823,0,1,1,1,1,1
24157,111.3927251,422.2087979,148.6270501,24463.69904,3.790272636,0,1,0,1,0,0
24220,330.0012614,660.6149008,23.01161684,119960.0503,2.001855684,0,1,0,0,0,0
24319,71.53969794,599.1427019,10.00825029,32956.71412,8.374968292,0,1,1,1,1,1
24383,84.30203847,796.6274518,8.366012841,52284.00135,9.449681957,0,1,1,1,1,1
24397,142.145398,403.0406356,167.7915658,35340.85217,2.835411073,0,1,0,0,0,0
24471,99.47772091,1182.911179,8.184393329,78856.07123,11.89121713,0,1,1,1,1,1
24472,120.9077544,206.8574557,93.41452484,14049.47072,1.71087005,0,1,0,0,0,0
24529,116.7965636,436.6787661,47.03008198,39534.07726,3.738798065,0,1,0,1,0,0
24588,61.8810291,215.6425718,176.6737945,11851.10492,3.484792915,0,1,1,0,0,0
24629,101.6708837,435.7454272,13.35994984,32380.47103,4.285842822,0,1,0,1,0,0
24691,58.47187424,191.7500923,14.33571514,8123.733208,3.279356013,0,1,0,0,0,0
24698,79.44741683,229.9723429,57.91664057,12552.94653,2.894648461,0,1,0,0,0,0
24765,108.4679012,1255.267076,5.976057405,103235.8781,11.57270549,0,1,1,1,1,1
24910,44.96596038,394.9265466,13.82216601,11669.03692,8.782789098,0,1,0,0,1,0
24985,143.6028701,609.4484278,20.75380473,50009.32006,4.243985008,0,1,0,1,0,1
25031,126.2102175,157.7809098,56.38133824,14269.30353,1.250143712,0,1,0,0,0,0
25044,218.3940359,455.5645819,178.8989646,66198.68063,2.085975379,0,1,0,0,0,0
25118,204.1290916,1401.318806,37.59923994,253928.2716,6.86486573,0,1,1,1,1,1
25124,33.05838519,341.0702395,146.3375962,8205.984426,10.3172081,0,1,0,0,0,0
25250,106.226029,366.7991912,71.68526778,32055.93522,3.453006712,0,1,0,1,0,0
25263,235.5879871,1583.173748,34.69957707,257223.5654,6.720095397,0,1,1,1,1,1
25307,174.0410209,1605.375253,39.52612633,247487.2816,9.224119948,0,1,1,1,1,1
25316,189.5201167,432.2201743,29.02641376,51521.05765,2.280603146,0,1,0,0,0,0
25421,99.22484218,159.3793182,107.5137985,12320.35186,1.606244109,0,1,0,0,0,0
25450,122.9803254,1200.532249,40.27740548,108398.1056,9.761986276,0,1,1,1,1,1
25546,265.1155521,1913.399113,13.9780433,397637.8057,7.217226971,0,1,1,1,1,1
25561,70.60478234,180.5387905,55.06053666,9249.854898,2.557033454,0,1,0,0,0,0
25609,170.0670032,931.2630164,17.19150061,115757.1578,5.475859509,0,1,0,1,1,1
25803,124.622151,159.4365587,146.8406032,14986.35716,1.279359708,0,1,0,0,0,0
25807,224.1305619,655.9078954,168.1558743,93729.26334,2.926454518,0,1,0,1,1,1
25856,78.71982513,470.1108723,177.5850698,25451.20567,5.97195016,0,1,1,0,1,0
25883,108.2870853,197.3919286,5.50819061,14279.21722,1.822857528,0,1,0,0,0,0
25964,200.119723,655.1190935,168.3026362,81207.60005,3.27363582,0,1,0,1,1,1
25975,163.6792845,272.4196577,55.21874771,30213.7913,1.664350247,0,1,0,0,0,0
26025,175.0397545,526.872998,15.74525595,54681.26987,3.010019064,0,1,0,1,0,0
26032,152.5314599,364.0156204,28.65002206,45358.61858,2.386495353,0,1,0,0,0,0
26062,220.608812,327.3315371,49.39625799,39667.05596,1.483764561,0,1,0,0,0,0
26071,101.0455081,304.181121,23.22129461,22405.21189,3.010337885,0,1,0,0,0,0
26074,192.2481904,337.997142,16.50478464,46076.10373,1.758129121,0,1,0,0,0,0
26127,73.9469339,430.3108658,21.63499649,21559.56146,5.819184692,0,1,1,0,1,0
26169,41.96357084,326.6828837,5.170641794,8256.970864,7.784916231,0,1,0,0,0,0
26260,162.0236367,1537.50099,7.313624905,197475.5688,9.489362303,0,1,1,1,1,1
26266,71.05276626,185.0873124,162.9794626,8555.999134,2.604927607,0,1,0,0,0,0
26298,88.95616814,390.1510402,34.18898089,28297.61694,4.385879567,0,1,1,1,0,0
26379,92.80857397,206.8719997,34.78280521,13361.44372,2.229018191,0,1,0,0,0,0
26413,72.41860738,424.1686196,8.028021227,27796.54829,5.85717725,0,1,1,1,1,1
26452,113.4545733,562.1988397,41.56477359,51608.08576,4.95527702,0,1,1,1,1,1
26463,96.42279769,251.8225361,59.11319772,17914.96772,2.611649341,0,1,0,0,0,0
26478,78.71402688,154.1471177,72.74547462,9508.421652,1.95831828,0,1,0,0,0,0
26516,81.02510633,166.3566064,174.6605629,9991.483177,2.053148881,0,1,0,0,0,0
26527,73.15917929,179.0929489,12.11016244,8880.028857,2.447990131,0,1,0,0,0,0
26695,100.3363582,438.8399161,14.99708928,35738.27339,4.373687905,0,1,1,1,0,0
26747,321.4124516,877.5053672,7.527377157,187848.1357,2.730153616,0,1,0,1,0,1
26748,100.2486024,374.7807934,42.12408317,24748.77776,3.7385139,0,1,1,1,0,0
26752,299.4328547,1549.692386,19.55159833,313049.1968,5.175425346,0,1,1,1,1,1
26753,243.9220887,2252.123652,44.61098177,319240.0386,9.232963132,0,1,0,1,1,1
26896,208.2899794,1529.205511,39.85884675,245547.4641,7.341714253,0,1,1,1,1,1
26969,167.0497042,511.0790083,38.5474579,59393.23762,3.059442761,0,1,0,1,0,0
27007,66.44206871,429.5451544,15.18339485,21869.29248,6.464957561,0,1,0,0,1,0
27009,66.024127,250.6806419,37.47630946,11754.60968,3.796803582,0,1,0,0,0,0
27018,114.3742943,736.2226083,41.36030119,69316.9795,6.436958693,0,1,1,1,1,1
27044,119.0059809,228.4875763,44.09962269,19309.62617,1.919967169,0,1,0,0,0,0
27054,316.1765777,2786.130859,10.08757904,506872.0186,8.811945777,0,1,0,1,1,1
27078,208.5705059,1433.341688,11.89973987,246175.8284,6.872216578,0,1,1,1,1,1
27088,60.76539238,431.2309832,39.4874307,20225.15477,7.096654301,0,1,1,0,1,0
27099,274.5615562,1836.719291,5.746149493,353332.761,6.689644817,0,1,1,1,1,1
27134,104.2752866,493.6277249,13.62397715,42012.34713,4.733889888,0,1,1,1,0,0
27152,125.3632082,424.4919422,45.7196997,32566.43569,3.386096672,0,1,0,1,0,0
27225,68.47306794,310.9389384,5.419842096,15392.14603,4.54103997,0,1,0,0,0,0
27256,110.0020837,2154.530862,41.14270288,194865.9858,19.58627318,0,1,1,1,1,1
27261,77.67287622,189.3923443,67.71432945,11468.92853,2.43833309,0,1,0,0,0,0
27281,273.2364511,1231.026718,36.99403687,225055.1349,4.505353194,0,1,0,1,1,1
27418,52.24102574,435.4511989,24.66665775,15852.76311,8.335425898,0,1,1,0,1,0
27420,97.81671776,529.6760009,47.74912078,40665.28705,5.414984401,0,1,1,1,1,1
27430,116.9879102,175.1708555,21.04714286,14537.72685,1.497341522,0,1,0,0,0,0
27637,46.04450739,295.2728932,38.76193803,10555.119,6.41277125,0,1,1,0,0,0
27638,27.31859274,512.8846041,154.6478255,9347.419845,18.77419561,0,1,0,0,1,0
27659,58.57569372,231.8896475,43.88067093,11457.23508,3.958803264,0,1,1,0,0,0
27707,84.49623484,348.0621961,52.70763309,24172.96491,4.11926279,0,1,0,1,0,0
27716,39.61601836,315.5819239,179.1702035,10480.02934,7.966018215,0,1,0,0,1,0
27740,70.81445328,149.011924,19.09777732,8092.496431,2.104258623,0,1,0,0,0,0
27758,86.35868635,546.4025077,12.79622313,34293.6143,6.327128524,0,1,1,1,1,1
27801,60.66855558,184.8240415,27.38011262,9368.423794,3.04645528,0,1,0,0,0,0
27826,41.90892401,311.4460866,30.06300197,11027.44003,7.43149804,0,1,1,0,1,0
27876,70.79703053,176.110574,26.37152925,9052.907064,2.487541817,0,1,0,0,0,0
27885,119.5238092,723.7892919,19.23668657,56484.1126,6.055607637,0,1,0,1,1,1
27888,243.6576305,3708.941763,178.1459149,687667.9635,15.22193972,0,1,0,1,1,1
27999,152.6822678,760.1007884,14.84443362,90700.33694,4.978317388,0,1,1,1,1,1
28007,94.12523408,350.1474673,24.46511476,30503.43741,3.720016962,0,1,0,1,0,0
28018,155.7167727,1108.35455,24.29211804,124302.6583,7.117759573,0,1,1,1,1,1
28097,100.5832922,285.4493324,9.00678496,21586.83632,2.837939841,0,1,0,0,0,0
28132,117.1079695,752.3003492,20.71945616,68204.12972,6.423989351,0,1,0,1,1,1
28140,144.8571682,1061.713574,38.91441794,127115.1479,7.329382364,0,1,1,1,1,1
28156,99.20479461,454.0070792,9.450125133,33674.18549,4.576463073,0,1,0,1,0,0
28241,98.29573217,163.9314291,55.71022189,10716.32284,1.667736996,0,1,0,0,0,0
28360,75.6591021,219.563304,179.0825467,11849.17932,2.902007794,0,1,0,0,0,0
28447,100.3521568,817.4643368,13.22539941,66536.67259,8.145956831,0,1,1,1,1,1
28448,112.0628913,396.3145958,48.24057337,33534.11425,3.536537308,0,1,0,1,0,1
28533,82.74606291,282.8862822,6.849654709,15606.25882,3.418728,0,1,0,0,0,0
28630,114.1666257,1118.922543,5.530051307,103200.2265,9.800784917,0,1,1,1,1,1
28682,109.4595966,297.5986736,9.118421962,27048.96844,2.718799291,0,1,1,0,0,0
28711,235.9575307,1178.982187,18.95206269,202963.8381,4.996586394,0,1,0,1,1,1
28771,174.1590615,845.4731773,176.1120212,108567.9126,4.854603431,0,1,0,1,1,1
28870,107.4705922,263.9206364,172.2654267,20778.10269,2.455747485,0,1,0,0,0,0
28914,167.8320305,255.2988113,40.3228054,26716.60496,1.521156662,0,1,0,0,0,0
29002,162.4032968,495.7524104,19.93171105,53864.14542,3.052600656,0,1,0,0,0,0
29080,89.45889681,285.4140414,38.70429402,18091.65017,3.190448928,0,1,0,0,0,0
29158,102.7513863,201.186889,32.10007312,14160.32169,1.957996833,0,1,0,0,0,0
29172,70.03851858,242.7140144,47.41696532,11873.64995,3.465436154,0,1,0,0,0,0
29343,67.59182217,252.990257,34.71487631,12978.18892,3.742912218,0,1,1,0,0,0
29421,126.6930524,1000.937475,12.78713988,112111.2071,7.900492223,0,1,1,1,1,1
29445,75.24866847,243.7501606,24.94920552,13311.06377,3.23926211,0,1,0,0,0,0
29457,100.0574961,690.7938542,6.023081523,44189.96392,6.90396903,0,1,0,1,1,1
29603,85.99516882,410.0548944,40.42758298,25844.25135,4.768348036,0,1,1,1,0,0
29638,133.6086166,836.9207667,37.75157171,98222.81664,6.263973,0,1,1,1,1,1
29657,57.85871112,957.8884975,40.04995522,43926.69389,16.55564873,0,1,1,1,1,1
29804,241.7503331,1671.459402,9.972543176,268297.8109,6.913990068,0,1,0,1,1,1
29951,32.65350014,609.6145763,163.8247433,14175.51659,18.66919545,0,1,0,0,1,0
29959,88.40811668,900.8954995,146.130475,49076.30541,10.19018992,0,1,0,1,1,1
29966,143.7156616,236.9599402,4.080111312,24878.39221,1.648810837,0,1,0,0,0,0
30114,160.3145551,1178.375496,18.47467976,161785.7291,7.350396193,0,1,1,1,1,1
30126,432.9520087,762.3067286,90.54712796,246479.0381,1.760718771,0,1,0,0,0,0
30128,66.33774186,175.956262,33.45670167,8067.701175,2.652430683,0,1,0,0,0,0
30136,69.4720799,414.4902803,20.49202511,23723.38136,5.96628575,0,1,0,0,1,0
30154,99.08522439,221.4529175,8.710970282,16368.41409,2.234974173,0,1,0,0,0,0
30181,149.8224296,492.7565226,30.28028763,57634.36091,3.288936936,0,1,0,0,0,0
30195,144.9872695,458.3720053,20.74626361,44112.73764,3.161463808,0,1,0,0,0,0
30196,169.8621161,786.7798786,178.8071505,113419.0178,4.631873762,0,1,1,1,1,1
30222,118.3004942,667.7751139,178.320607,64461.44223,5.644736471,0,1,1,1,1,1
30232,194.4109547,1369.665919,42.42093361,154304.6615,7.045209571,0,1,0,1,1,1
30400,102.3689581,688.0285684,24.08791523,59248.39666,6.721066438,0,1,1,1,1,1
30431,52.40659455,1023.653867,144.2899354,37813.21056,19.53292093,0,1,0,1,1,1
30444,159.3812115,654.3047561,41.70072086,72239.28534,4.105281608,0,1,1,1,1,1
30465,151.6671731,1499.045942,10.55331254,193128.5193,9.883786395,0,1,1,1,1,1
30508,97.11084991,150.3881346,23.56235564,10108.39978,1.548623401,0,1,0,0,0,0
30523,51.85585293,631.8277058,11.34574426,23318.08603,12.18430843,0,1,0,1,1,1
30555,163.0792424,806.7236478,9.810873526,110470.1687,4.946819939,0,1,0,1,1,1
